round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,5,9y0qlson,p1,0,200,200,0,nan,e4e7zv5q,p2,0,120,0,0,nan,yv1szc9s,p3,0,300,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,6,9y0qlson,p1,1,100,150,0,nan,e4e7zv5q,p2,0,117,0,0,nan,yv1szc9s,p3,0,167,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,7,9y0qlson,p1,1,0,100,0,nan,e4e7zv5q,p2,0,114,0,0,nan,yv1szc9s,p3,0,150,50,75,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,8,9y0qlson,p1,0,0,100,0,nan,e4e7zv5q,p2,0,113,0,0,nan,yv1szc9s,p3,0,140,40,80,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,9,9y0qlson,p1,1,67,133,0,nan,e4e7zv5q,p2,0,111,0,0,nan,yv1szc9s,p3,0,167,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,10,9y0qlson,p1,0,0,100,0,nan,e4e7zv5q,p2,1,110,0,0,nan,yv1szc9s,p3,0,157,57,71,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,11,9y0qlson,p1,0,50,125,0,nan,e4e7zv5q,p2,1,100,0,0,nan,yv1szc9s,p3,0,138,50,63,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,12,9y0qlson,p1,0,40,120,0,nan,e4e7zv5q,p2,0,100,0,0,nan,yv1szc9s,p3,0,122,44,56,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,13,9y0qlson,p1,1,33,117,0,nan,e4e7zv5q,p2,0,109,0,0,nan,yv1szc9s,p3,0,140,60,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,14,9y0qlson,p1,1,0,100,0,nan,e4e7zv5q,p2,0,108,0,0,nan,yv1szc9s,p3,1,136,55,55,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,15,9y0qlson,p1,1,22,111,0,nan,e4e7zv5q,p2,0,115,15,0,nan,yv1szc9s,p3,0,200,100,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,16,9y0qlson,p1,1,20,110,0,nan,e4e7zv5q,p2,1,114,14,0,nan,yv1szc9s,p3,0,133,50,58,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,17,9y0qlson,p1,0,18,109,0,nan,e4e7zv5q,p2,0,100,0,0,nan,yv1szc9s,p3,0,123,62,77,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,18,9y0qlson,p1,0,29,114,0,nan,e4e7zv5q,p2,1,113,13,0,nan,yv1szc9s,p3,0,136,71,71,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,19,9y0qlson,p1,1,25,113,0,nan,e4e7zv5q,p2,0,100,0,0,nan,yv1szc9s,p3,2,127,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,0,icz1xy8l,p1,0,0,0,0,nan,ln8aqfe8,p2,1,0,0,0,nan,cjy95gil,p3,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,1,icz1xy8l,p1,0,0,200,0,nan,ln8aqfe8,p2,0,200,0,0,nan,cjy95gil,p3,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,2,icz1xy8l,p1,0,100,200,0,nan,ln8aqfe8,p2,0,200,0,0,nan,cjy95gil,p3,1,150,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,3,icz1xy8l,p1,0,133,200,0,nan,ln8aqfe8,p2,0,200,0,0,nan,cjy95gil,p3,1,200,133,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,4,icz1xy8l,p1,0,150,200,0,nan,ln8aqfe8,p2,0,200,0,0,nan,cjy95gil,p3,0,225,150,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,5,icz1xy8l,p1,1,120,180,0,nan,ln8aqfe8,p2,0,175,0,0,nan,cjy95gil,p3,0,300,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,6,icz1xy8l,p1,0,0,100,0,nan,ln8aqfe8,p2,0,160,0,0,nan,cjy95gil,p3,0,200,100,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,7,icz1xy8l,p1,1,100,167,0,nan,ln8aqfe8,p2,0,150,0,0,nan,cjy95gil,p3,1,233,133,33,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,8,icz1xy8l,p1,1,100,150,0,nan,ln8aqfe8,p2,0,157,29,0,nan,cjy95gil,p3,0,200,120,20,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,9,icz1xy8l,p1,1,67,133,0,nan,ln8aqfe8,p2,0,150,25,0,nan,cjy95gil,p3,0,200,100,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,10,icz1xy8l,p1,1,50,125,0,nan,ln8aqfe8,p2,0,144,22,0,nan,cjy95gil,p3,1,180,80,60,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,11,icz1xy8l,p1,1,80,140,0,nan,ln8aqfe8,p2,0,150,40,0,nan,cjy95gil,p3,1,183,100,33,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,12,icz1xy8l,p1,1,100,150,0,nan,ln8aqfe8,p2,0,155,55,0,nan,cjy95gil,p3,0,171,86,43,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,13,icz1xy8l,p1,1,86,143,0,nan,ln8aqfe8,p2,0,150,50,0,nan,cjy95gil,p3,2,167,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,14,icz1xy8l,p1,0,75,138,0,nan,ln8aqfe8,p2,0,146,46,0,nan,cjy95gil,p3,2,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,15,icz1xy8l,p1,1,86,157,0,nan,ln8aqfe8,p2,0,143,43,0,nan,cjy95gil,p3,0,200,100,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,16,icz1xy8l,p1,1,67,133,0,nan,ln8aqfe8,p2,0,140,40,0,nan,cjy95gil,p3,2,157,57,71,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,17,icz1xy8l,p1,0,60,130,0,nan,ln8aqfe8,p2,0,138,38,0,nan,cjy95gil,p3,1,167,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,18,icz1xy8l,p1,1,100,163,0,nan,ln8aqfe8,p2,0,141,35,0,nan,cjy95gil,p3,1,188,100,38,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,3,19,icz1xy8l,p1,1,73,136,0,nan,ln8aqfe8,p2,0,144,44,0,nan,cjy95gil,p3,1,178,89,44,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,552,1,0,cjy95gil,p1,0,0,0,0,nan,ccm46szm,p2,0,0,0,0,nan,ln8aqfe8,p3,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,552,1,1,cjy95gil,p1,0,200,200,0,nan,ccm46szm,p2,0,200,0,0,nan,ln8aqfe8,p3,0,300,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
