round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,42,9yx9inxt,p1,1,nan,b649r54o,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,43,9yx9inxt,p1,1,nan,b649r54o,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,44,9yx9inxt,p1,1,nan,b649r54o,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,45,9yx9inxt,p1,0,nan,b649r54o,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,46,9yx9inxt,p1,0,nan,b649r54o,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,47,9yx9inxt,p1,1,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,48,9yx9inxt,p1,1,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,1,49,9yx9inxt,p1,1,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,0,6e27g234,p1,0,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,1,6e27g234,p1,0,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,2,6e27g234,p1,0,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,3,6e27g234,p1,0,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,4,6e27g234,p1,0,nan,8f2dzq22,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,5,6e27g234,p1,0,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,6,6e27g234,p1,0,nan,8f2dzq22,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,7,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,8,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,9,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,10,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,11,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,12,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,13,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,14,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,15,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,16,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,17,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,18,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,19,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,20,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,21,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,22,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,23,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,24,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,25,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,26,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,27,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,28,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,29,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,30,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,31,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,32,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,33,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,34,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,35,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,36,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,37,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,38,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,39,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,40,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,41,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,42,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,43,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,44,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,45,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,46,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,47,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,48,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,pn1grluj,357,2,49,6e27g234,p1,1,nan,8f2dzq22,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,0,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,1,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,2,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,3,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,4,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,5,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,6,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,7,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,8,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,9,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,10,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,11,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,12,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,13,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,14,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,15,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,16,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,17,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,18,sekz5qcb,p1,1,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,19,sekz5qcb,p1,1,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,20,sekz5qcb,p1,1,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,21,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,22,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,23,sekz5qcb,p1,1,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,24,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,25,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,26,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,27,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,28,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,29,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,30,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,31,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,32,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,33,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,34,sekz5qcb,p1,1,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,35,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,36,sekz5qcb,p1,1,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,37,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,38,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,39,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,40,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,41,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,42,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,43,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,44,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,45,sekz5qcb,p1,0,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,46,sekz5qcb,p1,1,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,47,sekz5qcb,p1,1,nan,ep54a3q9,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,48,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,3,49,sekz5qcb,p1,0,nan,ep54a3q9,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,0,6e27g234,p1,1,nan,b649r54o,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,1,6e27g234,p1,1,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,2,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,3,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,4,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,5,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,6,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,7,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,8,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,9,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,10,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,11,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,12,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,pn1grluj,355,1,13,6e27g234,p1,0,nan,b649r54o,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
