round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target,p11_code,p11_role,p11_strategy,p11_target,p12_code,p12_role,p12_strategy,p12_target
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,6,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,7,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,8,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,9,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,10,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,11,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,12,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,13,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,14,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,15,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,16,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,17,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,18,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,19,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,20,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,21,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,22,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,23,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,24,p6hfagxx,p1,2,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,25,p6hfagxx,p1,2,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,26,p6hfagxx,p1,2,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,27,p6hfagxx,p1,2,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,28,p6hfagxx,p1,2,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,29,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,30,p6hfagxx,p1,0,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,31,p6hfagxx,p1,0,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,32,p6hfagxx,p1,0,nan,9609epm0,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,33,p6hfagxx,p1,0,nan,9609epm0,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,34,p6hfagxx,p1,0,nan,9609epm0,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,35,p6hfagxx,p1,0,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,36,p6hfagxx,p1,0,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,37,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,38,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,39,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,40,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,41,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,42,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,43,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,44,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,45,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,46,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,47,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,48,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,49,p6hfagxx,p1,0,nan,9609epm0,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,4,0,imke1u2f,p1,2,nan,ai51qqqz,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,4,1,imke1u2f,p1,2,nan,ai51qqqz,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,4,2,imke1u2f,p1,1,nan,ai51qqqz,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,4,3,imke1u2f,p1,0,nan,ai51qqqz,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,4,4,imke1u2f,p1,0,nan,ai51qqqz,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,4,5,imke1u2f,p1,0,nan,ai51qqqz,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,4,6,imke1u2f,p1,0,nan,ai51qqqz,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
