round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target,p11_code,p11_role,p11_strategy,p11_target,p12_code,p12_role,p12_strategy,p12_target
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,37,jgoc1gsv,p1,1,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,38,jgoc1gsv,p1,0,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,39,jgoc1gsv,p1,0,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,40,jgoc1gsv,p1,0,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,41,jgoc1gsv,p1,0,nan,1bu474w6,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,42,jgoc1gsv,p1,0,nan,1bu474w6,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,43,jgoc1gsv,p1,0,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,44,jgoc1gsv,p1,0,nan,1bu474w6,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,45,jgoc1gsv,p1,0,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,46,jgoc1gsv,p1,1,nan,1bu474w6,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,47,jgoc1gsv,p1,0,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,48,jgoc1gsv,p1,0,nan,1bu474w6,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,4,49,jgoc1gsv,p1,0,nan,1bu474w6,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,0,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,1,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,2,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,3,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,4,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,5,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,6,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,7,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,8,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,9,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,10,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,11,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,12,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,13,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,14,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,15,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,16,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,17,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,18,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,19,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,20,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,21,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,22,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,23,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,24,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,25,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,26,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,27,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,28,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,29,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,30,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,31,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,32,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,33,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,34,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,35,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,36,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,37,7uhqfd9m,p1,1,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,38,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,39,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,40,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,41,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,42,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,43,7uhqfd9m,p1,0,nan,jg24jv5x,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,44,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,45,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,46,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,47,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,48,7uhqfd9m,p1,0,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,553,1,49,7uhqfd9m,p1,1,nan,jg24jv5x,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,0,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,1,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,2,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,3,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,4,kflu7oxr,p1,1,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,5,kflu7oxr,p1,1,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,6,kflu7oxr,p1,1,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,7,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,8,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,9,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,10,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,11,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,12,kflu7oxr,p1,1,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,13,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,14,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,15,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,16,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,17,kflu7oxr,p1,1,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,18,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,19,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,20,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,21,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,22,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,23,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,24,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,25,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,26,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,27,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,28,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,29,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,30,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,31,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,32,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,33,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,34,kflu7oxr,p1,1,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,35,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,36,kflu7oxr,p1,1,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,37,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,38,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,39,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,40,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,41,kflu7oxr,p1,0,nan,bxqvfosw,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,42,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,43,kflu7oxr,p1,1,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,44,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,45,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,400,50,1,FALSE,TRUE,2,BM1,2,FALSE,p1cc2ryg,558,2,46,kflu7oxr,p1,0,nan,bxqvfosw,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
