round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,9,4k7s7rei,p1,0,67,0,171,nan,gd88m2v8,p2,0,0,100,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,10,4k7s7rei,p1,0,100,0,171,nan,gd88m2v8,p2,2,0,100,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,11,4k7s7rei,p1,0,100,0,171,nan,gd88m2v8,p2,1,0,114,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,12,4k7s7rei,p1,0,83,0,171,nan,gd88m2v8,p2,0,0,114,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,13,4k7s7rei,p1,0,86,0,171,nan,gd88m2v8,p2,1,0,125,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,14,4k7s7rei,p1,0,75,0,171,nan,gd88m2v8,p2,0,0,125,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,15,4k7s7rei,p1,0,78,0,171,nan,gd88m2v8,p2,1,0,133,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,16,4k7s7rei,p1,0,90,0,171,nan,gd88m2v8,p2,2,0,133,75,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,17,4k7s7rei,p1,0,82,0,171,nan,gd88m2v8,p2,0,0,133,75,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,18,4k7s7rei,p1,0,92,0,171,nan,gd88m2v8,p2,2,0,133,80,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,19,4k7s7rei,p1,0,85,0,171,nan,gd88m2v8,p2,0,0,133,80,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
