round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target,p13_code,p13_role,p13_strategy,p13_regret0,p13_regret1,p13_regret2,p13_target,p14_code,p14_role,p14_strategy,p14_regret0,p14_regret1,p14_regret2,p14_target
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,33,8lkkn1km,p1,1,74,163,63,nan,ik8xtd4h,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,34,8lkkn1km,p1,1,80,160,60,nan,ik8xtd4h,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,35,8lkkn1km,p1,1,86,157,57,nan,ik8xtd4h,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,36,8lkkn1km,p1,0,91,155,55,nan,ik8xtd4h,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,37,8lkkn1km,p1,0,100,100,100,nan,ik8xtd4h,p2,2,91,18,191,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,38,8lkkn1km,p1,0,125,100,75,nan,ik8xtd4h,p2,2,83,33,183,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,39,8lkkn1km,p1,0,140,100,60,nan,ik8xtd4h,p2,1,77,46,177,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,40,8lkkn1km,p1,0,133,83,83,nan,ik8xtd4h,p2,1,150,125,25,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,41,8lkkn1km,p1,0,129,71,100,nan,ik8xtd4h,p2,1,133,133,33,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,42,8lkkn1km,p1,1,125,63,113,nan,ik8xtd4h,p2,1,120,140,40,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,43,8lkkn1km,p1,1,91,148,61,nan,ik8xtd4h,p2,1,118,127,55,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,44,8lkkn1km,p1,1,92,142,67,nan,ik8xtd4h,p2,0,117,117,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,45,8lkkn1km,p1,1,88,144,68,nan,ik8xtd4h,p2,0,125,40,135,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,46,8lkkn1km,p1,1,85,146,69,nan,ik8xtd4h,p2,0,124,38,138,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,47,8lkkn1km,p1,1,81,148,70,nan,ik8xtd4h,p2,0,123,36,141,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,48,8lkkn1km,p1,1,79,150,71,nan,ik8xtd4h,p2,2,122,35,143,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,3,49,8lkkn1km,p1,1,83,148,69,nan,ik8xtd4h,p2,2,79,43,179,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,0,advqlgsr,p1,0,0,0,0,nan,7zk7stad,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,1,advqlgsr,p1,2,0,200,100,nan,7zk7stad,p2,0,0,200,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,2,advqlgsr,p1,1,0,200,100,nan,7zk7stad,p2,0,100,150,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,3,advqlgsr,p1,1,0,200,100,nan,7zk7stad,p2,0,100,100,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,4,advqlgsr,p1,1,0,200,100,nan,7zk7stad,p2,2,100,75,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,5,advqlgsr,p1,1,67,167,67,nan,7zk7stad,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,6,advqlgsr,p1,0,100,150,50,nan,7zk7stad,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,7,advqlgsr,p1,0,100,150,50,nan,7zk7stad,p2,2,67,67,167,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,8,advqlgsr,p1,0,133,133,33,nan,7zk7stad,p2,1,50,100,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,9,advqlgsr,p1,2,125,100,75,nan,7zk7stad,p2,1,0,200,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,10,advqlgsr,p1,2,50,100,150,nan,7zk7stad,p2,1,100,150,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,11,advqlgsr,p1,2,67,67,167,nan,7zk7stad,p2,0,133,133,33,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,12,advqlgsr,p1,1,50,100,150,nan,7zk7stad,p2,0,120,80,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,13,advqlgsr,p1,1,80,160,60,nan,7zk7stad,p2,2,117,67,117,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,14,advqlgsr,p1,0,100,150,50,nan,7zk7stad,p2,1,60,80,160,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,15,advqlgsr,p1,2,120,80,100,nan,7zk7stad,p2,2,100,150,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,16,advqlgsr,p1,0,80,100,120,nan,7zk7stad,p2,0,83,83,133,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,17,advqlgsr,p1,2,100,100,100,nan,7zk7stad,p2,2,100,86,114,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,18,advqlgsr,p1,1,100,100,100,nan,7zk7stad,p2,1,100,86,114,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,19,advqlgsr,p1,2,100,129,71,nan,7zk7stad,p2,0,100,120,80,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,20,advqlgsr,p1,1,86,114,100,nan,7zk7stad,p2,0,113,88,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,21,advqlgsr,p1,1,88,138,75,nan,7zk7stad,p2,2,111,78,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,22,advqlgsr,p1,0,100,133,67,nan,7zk7stad,p2,0,100,75,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,23,advqlgsr,p1,2,86,114,100,nan,7zk7stad,p2,2,100,90,110,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,24,advqlgsr,p1,2,100,113,88,nan,7zk7stad,p2,2,111,78,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,25,advqlgsr,p1,0,111,111,78,nan,7zk7stad,p2,2,120,80,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,26,advqlgsr,p1,0,100,113,88,nan,7zk7stad,p2,2,109,91,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,27,advqlgsr,p1,0,111,111,78,nan,7zk7stad,p2,2,100,100,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,28,advqlgsr,p1,0,120,110,70,nan,7zk7stad,p2,1,92,108,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,29,advqlgsr,p1,2,118,100,82,nan,7zk7stad,p2,1,83,133,83,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,30,advqlgsr,p1,2,110,100,90,nan,7zk7stad,p2,0,100,129,71,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,31,advqlgsr,p1,0,100,109,91,nan,7zk7stad,p2,1,109,91,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,32,advqlgsr,p1,0,117,92,92,nan,7zk7stad,p2,2,88,138,75,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,33,advqlgsr,p1,2,123,92,85,nan,7zk7stad,p2,1,86,114,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,34,advqlgsr,p1,1,100,100,100,nan,7zk7stad,p2,0,100,133,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,35,advqlgsr,p1,2,90,140,70,nan,7zk7stad,p2,1,108,83,108,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,36,advqlgsr,p1,0,100,92,108,nan,7zk7stad,p2,1,110,130,60,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,37,advqlgsr,p1,0,121,86,93,nan,7zk7stad,p2,0,100,136,64,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,38,advqlgsr,p1,2,113,93,93,nan,7zk7stad,p2,2,100,92,108,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,39,advqlgsr,p1,2,107,93,100,nan,7zk7stad,p2,0,93,113,93,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,40,advqlgsr,p1,1,100,100,100,nan,7zk7stad,p2,0,107,93,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,41,advqlgsr,p1,1,82,145,73,nan,7zk7stad,p2,2,107,87,107,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,42,advqlgsr,p1,1,92,142,67,nan,7zk7stad,p2,1,94,106,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,43,advqlgsr,p1,1,92,131,77,nan,7zk7stad,p2,0,100,125,75,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,44,advqlgsr,p1,2,86,136,79,nan,7zk7stad,p2,2,106,81,113,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,45,advqlgsr,p1,2,106,100,94,nan,7zk7stad,p2,0,100,106,94,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,46,advqlgsr,p1,2,100,106,94,nan,7zk7stad,p2,1,112,82,106,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,47,advqlgsr,p1,0,100,100,100,nan,7zk7stad,p2,0,108,123,69,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,48,advqlgsr,p1,0,106,100,94,nan,7zk7stad,p2,0,106,89,106,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,1,49,advqlgsr,p1,1,100,106,94,nan,7zk7stad,p2,1,100,95,105,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,2,0,dcws89me,p1,1,0,0,0,nan,jfb5iw4l,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,2,1,dcws89me,p1,2,100,0,200,nan,jfb5iw4l,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,2,2,dcws89me,p1,0,200,100,0,nan,jfb5iw4l,p2,1,200,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,2,3,dcws89me,p1,2,100,0,200,nan,jfb5iw4l,p2,2,50,100,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,2,4,dcws89me,p1,0,200,100,0,nan,jfb5iw4l,p2,1,200,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,2,5,dcws89me,p1,1,100,0,200,nan,jfb5iw4l,p2,0,33,133,133,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,400,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,154,2,6,dcws89me,p1,1,50,100,150,nan,jfb5iw4l,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
