round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,18,v4dd5po2,p1,0,450,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,19,v4dd5po2,p1,0,437,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,20,v4dd5po2,p1,0,425,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,21,v4dd5po2,p1,0,414,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,22,v4dd5po2,p1,0,405,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,23,v4dd5po2,p1,0,396,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,24,v4dd5po2,p1,0,388,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,25,v4dd5po2,p1,0,380,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,26,v4dd5po2,p1,0,373,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,27,v4dd5po2,p1,0,367,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,28,v4dd5po2,p1,0,361,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,29,v4dd5po2,p1,0,355,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,30,v4dd5po2,p1,0,350,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,31,v4dd5po2,p1,0,345,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,32,v4dd5po2,p1,0,341,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,33,v4dd5po2,p1,0,336,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,34,v4dd5po2,p1,0,332,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,35,v4dd5po2,p1,0,329,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,36,v4dd5po2,p1,0,325,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,37,v4dd5po2,p1,0,322,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,38,v4dd5po2,p1,0,318,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,39,v4dd5po2,p1,0,315,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,40,v4dd5po2,p1,0,313,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,41,v4dd5po2,p1,0,310,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,42,v4dd5po2,p1,0,307,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,43,v4dd5po2,p1,0,305,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,44,v4dd5po2,p1,0,302,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,45,v4dd5po2,p1,0,300,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,46,v4dd5po2,p1,0,298,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,47,v4dd5po2,p1,0,296,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,48,v4dd5po2,p1,0,294,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,54,2,49,v4dd5po2,p1,0,292,0,0,nan,9hbhtv2x,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,0,92oysmem,p1,1,0,0,0,nan,cpbvo2o3,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,1,92oysmem,p1,0,0,500,0,nan,cpbvo2o3,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,2,92oysmem,p1,1,600,500,0,nan,cpbvo2o3,p2,1,0,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,3,92oysmem,p1,0,600,500,0,nan,cpbvo2o3,p2,1,0,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,4,92oysmem,p1,0,600,500,0,nan,cpbvo2o3,p2,1,0,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,5,92oysmem,p1,0,600,500,0,nan,cpbvo2o3,p2,1,0,320,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,6,92oysmem,p1,0,600,500,0,nan,cpbvo2o3,p2,0,0,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,7,92oysmem,p1,0,500,500,0,nan,cpbvo2o3,p2,0,100,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,8,92oysmem,p1,0,433,500,0,nan,cpbvo2o3,p2,0,100,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,9,92oysmem,p1,1,386,500,0,nan,cpbvo2o3,p2,0,100,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,10,92oysmem,p1,0,386,400,0,nan,cpbvo2o3,p2,0,225,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,11,92oysmem,p1,0,350,400,0,nan,cpbvo2o3,p2,0,200,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,12,92oysmem,p1,1,322,400,0,nan,cpbvo2o3,p2,0,183,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,13,92oysmem,p1,0,322,350,0,nan,cpbvo2o3,p2,0,243,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,14,92oysmem,p1,1,300,350,0,nan,cpbvo2o3,p2,0,225,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,15,92oysmem,p1,1,300,320,0,nan,cpbvo2o3,p2,0,267,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,16,92oysmem,p1,1,300,300,0,nan,cpbvo2o3,p2,0,300,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,17,92oysmem,p1,0,300,286,0,nan,cpbvo2o3,p2,0,327,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,18,92oysmem,p1,0,282,286,0,nan,cpbvo2o3,p2,0,308,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,19,92oysmem,p1,1,267,286,0,nan,cpbvo2o3,p2,0,292,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,20,92oysmem,p1,1,267,275,0,nan,cpbvo2o3,p2,0,314,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,21,92oysmem,p1,0,267,267,0,nan,cpbvo2o3,p2,0,333,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,22,92oysmem,p1,1,254,267,0,nan,cpbvo2o3,p2,0,319,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,23,92oysmem,p1,0,254,260,0,nan,cpbvo2o3,p2,0,335,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,24,92oysmem,p1,1,243,260,0,nan,cpbvo2o3,p2,0,322,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,25,92oysmem,p1,1,243,255,0,nan,cpbvo2o3,p2,0,337,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,26,92oysmem,p1,0,243,250,0,nan,cpbvo2o3,p2,0,350,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,27,92oysmem,p1,1,233,250,0,nan,cpbvo2o3,p2,0,338,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,28,92oysmem,p1,1,233,246,0,nan,cpbvo2o3,p2,0,350,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,29,92oysmem,p1,1,233,243,0,nan,cpbvo2o3,p2,0,361,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,30,92oysmem,p1,1,233,240,0,nan,cpbvo2o3,p2,0,371,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,31,92oysmem,p1,0,233,238,0,nan,cpbvo2o3,p2,0,380,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,32,92oysmem,p1,1,225,238,0,nan,cpbvo2o3,p2,0,369,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,33,92oysmem,p1,1,225,235,0,nan,cpbvo2o3,p2,0,378,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,34,92oysmem,p1,1,225,233,0,nan,cpbvo2o3,p2,0,386,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,35,92oysmem,p1,1,225,232,0,nan,cpbvo2o3,p2,0,393,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,36,92oysmem,p1,1,225,230,0,nan,cpbvo2o3,p2,0,400,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,37,92oysmem,p1,1,225,229,0,nan,cpbvo2o3,p2,0,406,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,38,92oysmem,p1,1,225,227,0,nan,cpbvo2o3,p2,0,413,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,39,92oysmem,p1,1,225,226,0,nan,cpbvo2o3,p2,0,418,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,40,92oysmem,p1,0,225,225,0,nan,cpbvo2o3,p2,0,424,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,41,92oysmem,p1,1,218,225,0,nan,cpbvo2o3,p2,0,414,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,42,92oysmem,p1,1,218,224,0,nan,cpbvo2o3,p2,0,419,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,43,92oysmem,p1,1,218,223,0,nan,cpbvo2o3,p2,0,424,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,44,92oysmem,p1,1,218,222,0,nan,cpbvo2o3,p2,0,429,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,45,92oysmem,p1,1,218,221,0,nan,cpbvo2o3,p2,0,433,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,46,92oysmem,p1,1,218,221,0,nan,cpbvo2o3,p2,0,438,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,47,92oysmem,p1,1,218,220,0,nan,cpbvo2o3,p2,0,441,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,48,92oysmem,p1,1,218,219,0,nan,cpbvo2o3,p2,0,445,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,52,4,49,92oysmem,p1,1,218,219,0,nan,cpbvo2o3,p2,0,449,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,0,zsqhhq9e,p1,0,0,0,0,nan,eus1vqlu,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,1,zsqhhq9e,p1,0,600,0,0,nan,eus1vqlu,p2,1,0,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,2,zsqhhq9e,p1,0,600,0,0,nan,eus1vqlu,p2,1,0,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,3,zsqhhq9e,p1,0,600,0,0,nan,eus1vqlu,p2,0,0,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,4,zsqhhq9e,p1,0,475,0,0,nan,eus1vqlu,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,5,zsqhhq9e,p1,0,400,0,0,nan,eus1vqlu,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,6,zsqhhq9e,p1,0,433,0,0,nan,eus1vqlu,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,51,3,7,zsqhhq9e,p1,0,457,0,0,nan,eus1vqlu,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
