round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target,p13_code,p13_role,p13_strategy,p13_regret0,p13_regret1,p13_regret2,p13_target,p14_code,p14_role,p14_strategy,p14_regret0,p14_regret1,p14_regret2,p14_target
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,34,ddr7i8hl,p1,1,115,120,155,nan,zs4w3tiu,p2,2,78,125,92,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,35,ddr7i8hl,p1,1,115,118,155,nan,zs4w3tiu,p2,2,78,125,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,36,ddr7i8hl,p1,1,115,117,155,nan,zs4w3tiu,p2,2,78,125,107,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,37,ddr7i8hl,p1,1,115,115,155,nan,zs4w3tiu,p2,2,78,125,113,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,38,ddr7i8hl,p1,0,115,114,155,nan,zs4w3tiu,p2,2,78,125,118,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,39,ddr7i8hl,p1,2,107,114,155,nan,zs4w3tiu,p2,0,78,125,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,40,ddr7i8hl,p1,2,107,114,150,nan,zs4w3tiu,p2,0,90,125,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,41,ddr7i8hl,p1,2,107,114,146,nan,zs4w3tiu,p2,0,100,125,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,42,ddr7i8hl,p1,1,107,114,143,nan,zs4w3tiu,p2,0,108,125,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,43,ddr7i8hl,p1,0,107,107,143,nan,zs4w3tiu,p2,1,100,125,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,44,ddr7i8hl,p1,0,107,107,143,nan,zs4w3tiu,p2,1,100,131,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,45,ddr7i8hl,p1,2,106,107,143,nan,zs4w3tiu,p2,1,100,136,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,46,ddr7i8hl,p1,2,106,107,133,nan,zs4w3tiu,p2,2,100,127,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,47,ddr7i8hl,p1,2,106,107,138,nan,zs4w3tiu,p2,2,100,127,111,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,48,ddr7i8hl,p1,2,106,107,141,nan,zs4w3tiu,p2,0,100,127,110,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,rs7rl6lx,209,2,49,ddr7i8hl,p1,2,106,107,139,nan,zs4w3tiu,p2,0,107,127,110,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,0,hpj3zt8f,p1,0,0,0,0,nan,nmvdmnc0,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,1,hpj3zt8f,p1,1,100,0,0,nan,nmvdmnc0,p2,0,0,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,2,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,3,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,4,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,5,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,6,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,7,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,8,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,9,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,10,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,11,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,12,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,13,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,14,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,15,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,16,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,17,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,18,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,19,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,20,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,21,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,22,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,23,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,24,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,25,hpj3zt8f,p1,1,100,200,0,nan,nmvdmnc0,p2,2,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,26,hpj3zt8f,p1,0,100,196,0,nan,nmvdmnc0,p2,2,100,200,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,27,hpj3zt8f,p1,0,150,196,0,nan,nmvdmnc0,p2,2,100,200,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,28,hpj3zt8f,p1,0,167,196,0,nan,nmvdmnc0,p2,2,100,200,133,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,29,hpj3zt8f,p1,0,175,196,0,nan,nmvdmnc0,p2,0,100,200,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,30,hpj3zt8f,p1,1,140,196,0,nan,nmvdmnc0,p2,0,96,200,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,31,hpj3zt8f,p1,1,140,196,0,nan,nmvdmnc0,p2,2,96,200,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,32,hpj3zt8f,p1,1,140,193,0,nan,nmvdmnc0,p2,0,96,200,140,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,33,hpj3zt8f,p1,1,140,193,0,nan,nmvdmnc0,p2,2,96,200,140,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,34,hpj3zt8f,p1,0,140,190,0,nan,nmvdmnc0,p2,0,96,200,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,35,hpj3zt8f,p1,1,117,190,0,nan,nmvdmnc0,p2,0,93,200,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,36,hpj3zt8f,p1,1,117,190,0,nan,nmvdmnc0,p2,2,93,200,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,37,hpj3zt8f,p1,1,117,187,0,nan,nmvdmnc0,p2,0,93,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,38,hpj3zt8f,p1,1,117,188,0,nan,nmvdmnc0,p2,0,93,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,39,hpj3zt8f,p1,1,117,188,0,nan,nmvdmnc0,p2,0,94,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,40,hpj3zt8f,p1,1,117,188,0,nan,nmvdmnc0,p2,0,94,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,41,hpj3zt8f,p1,1,117,189,0,nan,nmvdmnc0,p2,0,94,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,42,hpj3zt8f,p1,1,117,189,0,nan,nmvdmnc0,p2,0,94,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,43,hpj3zt8f,p1,1,117,189,0,nan,nmvdmnc0,p2,0,94,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,44,hpj3zt8f,p1,1,117,189,0,nan,nmvdmnc0,p2,2,94,200,157,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,45,hpj3zt8f,p1,1,117,187,0,nan,nmvdmnc0,p2,2,94,200,163,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,46,hpj3zt8f,p1,1,117,185,0,nan,nmvdmnc0,p2,2,94,200,167,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,47,hpj3zt8f,p1,1,117,183,0,nan,nmvdmnc0,p2,2,94,200,170,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,48,hpj3zt8f,p1,1,117,181,0,nan,nmvdmnc0,p2,2,94,200,173,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,4,49,hpj3zt8f,p1,0,117,179,0,nan,nmvdmnc0,p2,2,94,200,175,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,5,0,6jipig7e,p1,2,0,0,0,nan,sn9j6eq0,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,5,1,6jipig7e,p1,2,0,0,100,nan,sn9j6eq0,p2,0,200,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,5,2,6jipig7e,p1,1,0,0,100,nan,sn9j6eq0,p2,0,200,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,5,3,6jipig7e,p1,0,0,200,100,nan,sn9j6eq0,p2,1,167,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,5,4,6jipig7e,p1,2,100,200,100,nan,sn9j6eq0,p2,1,167,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,5,5,6jipig7e,p1,2,100,200,133,nan,sn9j6eq0,p2,2,167,150,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,200,50,1,FALSE,FALSE,2,MV1,2,FALSE,rs7rl6lx,208,5,6,6jipig7e,p1,0,100,200,100,nan,sn9j6eq0,p2,0,167,150,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
